fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,reportedEPS,Sector,Industry
2012-12-31,477938000.0,362043000.0,224393000.0,224429000.0,,93758000.0,105773000.0,96751000.0,60320000.0,10360000.0,10360000.0,,,,36000.0,39990000.0,,277627000.0,219155000.0,,110711000.0,,,58571000.0,,2119000.0,,,,74676000.0,43418000.0,200311000.0,475184000.0,208906000.0,17000.0,11247000.0,MSTR,424648000,565724000.0,141076000,152792000.0,33099000,317096000.0,88190000.0,391549000,141000.0,,,,1300000.0,-1035000.0,,17700000.0,30280000,9734000,,20546000.0,21083000.0,33099000,50799000.0,20546000,1.83,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE
2011-12-31,453851000.0,343205000.0,199634000.0,199923000.0,,94723000.0,103615000.0,95311000.0,48746000.0,7031000.0,7031000.0,,,,289000.0,48848000.0,,284873000.0,218393000.0,,114040000.0,,,66480000.0,,,,,,115194000.0,45141000.0,168978000.0,475184000.0,188360000.0,17000.0,10767000.0,MSTR,406470000,537168000.0,130698000,142020000.0,20866000,332470000.0,67863000.0,385604000,199000.0,,,,300000.0,764000.0,,9400000.0,21333000,3393000,,17940000.0,17343000.0,20866000,30266000.0,17940000,1.36,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE
2024-09-30,94511000000.0,34033000000.0,11975000000.0,11975000000.0,,3393000000.0,56723000000.0,3824000000.0,5473000000.0,45830000000.0,26889000000.0,18941000000.0,3200000000.0,2545000000.0,3200000000.0,11843000000.0,3651000000.0,55374000000.0,26517000000.0,479000000.0,,,,30942000000.0,,42080000000.0,0.0,20836000000.0,20836000000.0,26038000000.0,2720000000.0,39137000000.0,,17289000000.0,,1873000000.0,V,25376000000,35832000000.0,10456000000,7042000000.0,23595000000,3158000000.0,,4192000000,948000000.0,-641000000.0,,641000000.0,35832000000.0,962000000.0,,1034000000.0,23916000000,4173000000,641000000.0,19743000000.0,20752000000.0,23595000000,24629000000.0,19743000000,10.05,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2023-09-30,90499000000.0,33532000000.0,16286000000.0,16286000000.0,4769000000.0,2497000000.0,53666000000.0,3425000000.0,5355000000.0,44101000000.0,26104000000.0,17997000000.0,3842000000.0,1921000000.0,3842000000.0,8930000000.0,3731000000.0,51766000000.0,23098000000.0,375000000.0,,,106000000.0,30980000000.0,,41713000000.0,0.0,20463000000.0,20463000000.0,21223000000.0,3091000000.0,38733000000.0,,18040000000.0,22150000000.0,1849000000.0,V,22541000000,31986000000.0,9445000000,6567000000.0,21000000000,2671000000.0,,3614000000,663000000.0,-644000000.0,,644000000.0,32628000000.0,681000000.0,,943000000.0,21037000000,3764000000,644000000.0,17273000000.0,18325000000.0,21000000000,21943000000.0,17273000000,8.76,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2022-09-30,85501000000.0,30205000000.0,15689000000.0,15689000000.0,6459000000.0,2210000000.0,52428000000.0,3223000000.0,5658000000.0,42852000000.0,25065000000.0,17787000000.0,2833000000.0,2136000000.0,2833000000.0,7731000000.0,3737000000.0,49920000000.0,20853000000.0,340000000.0,,2250000000.0,2250000000.0,31789000000.0,,45717000000.0,2250000000.0,20200000000.0,22450000000.0,17898000000.0,3535000000.0,35581000000.0,,16116000000.0,21869000000.0,1890000000.0,V,20610000000,28991000000.0,8381000000,5733000000.0,18813000000,2530000000.0,,3391000000,-227000000.0,-538000000.0,765000000.0,538000000.0,29461000000.0,-139000000.0,,861000000.0,18136000000,3179000000,,14957000000.0,12152000000.0,18813000000,19674000000.0,14957000000,7.51,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2021-09-30,82896000000.0,27607000000.0,16487000000.0,16487000000.0,4010000000.0,2051000000.0,52559000000.0,2715000000.0,4959000000.0,43622000000.0,27664000000.0,15958000000.0,2025000000.0,1705000000.0,2025000000.0,5369000000.0,4002000000.0,45307000000.0,15739000000.0,266000000.0,,999000000.0,999000000.0,32439000000.0,,20977000000.0,999000000.0,19978000000.0,20977000000.0,14149000000.0,3462000000.0,37589000000.0,,15351000000.0,21935000000.0,1932000000.0,V,16609000000,23774000000.0,7165000000,4970000000.0,15804000000,2121000000.0,,2925000000,731000000.0,-513000000.0,218000000.0,513000000.0,24287000000.0,772000000.0,,804000000.0,16063000000,3752000000,,12311000000.0,12393000000.0,15804000000,16608000000.0,12311000000,5.91,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2020-09-30,80919000000.0,27645000000.0,16289000000.0,20935000000.0,3508000000.0,1711000000.0,50099000000.0,2737000000.0,4424000000.0,43718000000.0,27808000000.0,15910000000.0,3752000000.0,231000000.0,4646000000.0,4722000000.0,3413000000.0,44709000000.0,14510000000.0,174000000.0,533000000.0,2999000000.0,2999000000.0,32999000000.0,,24070000000.0,2999000000.0,21071000000.0,24070000000.0,6026000000.0,3891000000.0,36210000000.0,,14088000000.0,194000.0,1939000000.0,V,15227000000,21846000000.0,6619000000,4512000000.0,14081000000,2067000000.0,,2834000000,200000000.0,-516000000.0,516000000.0,516000000.0,154000000.0,225000000.0,,767000000.0,13790000000,2924000000,,10866000000.0,11895000000.0,14081000000,14848000000.0,10866000000,5.03,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2019-09-30,72574000000.0,20970000000.0,7838000000.0,12666000000.0,3565000000.0,1672000000.0,49520000000.0,2695000000.0,3875000000.0,42436000000.0,26780000000.0,15656000000.0,4236000000.0,2157000000.0,4828000000.0,741000000.0,2232000000.0,37890000000.0,13415000000.0,156000000.0,,,0.0,10246000000.0,,16729000000.0,0.0,16729000000.0,16729000000.0,13259000000.0,2939000000.0,34684000000.0,,13502000000.0,198000.0,1974000000.0,V,16576000000,22977000000.0,6401000000,4165000000.0,15001000000,2301000000.0,,2957000000,383000000.0,-533000000.0,533000000.0,533000000.0,96000000.0,416000000.0,,656000000.0,14884000000,2804000000,,12080000000.0,10876000000.0,15001000000,15657000000.0,12080000000,5.45,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2018-09-30,69225000000.0,18216000000.0,8162000000.0,8162000000.0,3377000000.0,1290000000.0,50471000000.0,2472000000.0,3225000000.0,42752000000.0,27558000000.0,15194000000.0,3547000000.0,4082000000.0,3571000000.0,340000000.0,1165000000.0,35219000000.0,11305000000.0,183000000.0,,,2168000000.0,5066000000.0,,16630000000.0,0.0,16630000000.0,16630000000.0,11122000000.0,2666000000.0,34006000000.0,,11318000000.0,,2025000000.0,V,14693000000,20609000000.0,5916000000,3856000000.0,12954000000,2133000000.0,,2746000000,470000000.0,-612000000.0,612000000.0,612000000.0,,464000000.0,,613000000.0,12806000000,2505000000,,10301000000.0,9970000000.0,12954000000,13567000000.0,10301000000,4.6,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2017-09-30,67977000000.0,19023000000.0,9874000000.0,13438000000.0,2687000000.0,1280000000.0,50289000000.0,2253000000.0,2890000000.0,42958000000.0,27848000000.0,15110000000.0,5490000000.0,1926000000.0,3564000000.0,344000000.0,1226000000.0,35217000000.0,9994000000.0,179000000.0,,1749000000.0,1749000000.0,2580000000.0,,16618000000.0,1749000000.0,16618000000.0,16618000000.0,3195000000.0,1321000000.0,32760000000.0,0.0,9508000000.0,,2076000000.0,V,15820000000,18358000000.0,2538000000,3248000000.0,12144000000,1982000000.0,285000000.0,2538000000,105000000.0,-563000000.0,563000000.0,563000000.0,-1000000.0,113000000.0,,556000000.0,11694000000,4995000000,,6699000000.0,8035000000.0,12144000000,12700000000.0,6699000000,3.48,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2016-09-30,64035000000.0,14313000000.0,5619000000.0,8938000000.0,2351000000.0,1273000000.0,53299000000.0,2150000000.0,2648000000.0,42300000000.0,27234000000.0,15066000000.0,7250000000.0,3931000000.0,3319000000.0,122000000.0,893000000.0,31123000000.0,8046000000.0,203000000.0,,0.0,0.0,2187000000.0,,15882000000.0,0.0,15882000000.0,15882000000.0,7843000000.0,1162000000.0,32912000000.0,170000000.0,10462000000.0,,2133000000.0,V,12915000000,15082000000.0,2167000000,2764000000.0,7883000000,1665000000.0,259000000.0,2167000000,82000000.0,-427000000.0,427000000.0,427000000.0,145000000.0,556000000.0,,502000000.0,8012000000,2021000000,,5991000000.0,5607000000.0,7883000000,8385000000.0,5991000000,2.84,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2015-09-30,39367000000.0,10021000000.0,3518000000.0,6015000000.0,3242000000.0,924000000.0,33338000000.0,1888000000.0,2395000000.0,23186000000.0,11361000000.0,11825000000.0,5881000000.0,3384000000.0,2497000000.0,63000000.0,778000000.0,9525000000.0,5355000000.0,127000000.0,81000000.0,,3094000000.0,5840000000.0,,0.0,780000000.0,,0.0,2072000000.0,897000000.0,29842000000.0,0.0,11843000000.0,,2215000000.0,V,11967000000,13880000000.0,1913000000,2553000000.0,9064000000,1419000000.0,,1913000000,46000000.0,-3000000.0,,,,-66000000.0,,494000000.0,8995000000,2667000000,,6328000000.0,6271000000.0,9064000000,9558000000.0,6328000000,2.51,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2014-09-30,38569000000.0,9562000000.0,1971000000.0,3950000000.0,3703000000.0,913000000.0,32753000000.0,1892000000.0,2023000000.0,23164000000.0,11411000000.0,11753000000.0,4994000000.0,3015000000.0,1979000000.0,73000000.0,855000000.0,11156000000.0,6006000000.0,147000000.0,82000000.0,,3780000000.0,6055000000.0,,,1332000000.0,,,1997000000.0,1005000000.0,27413000000.0,,9131000000.0,,762000000.0,V,10860000000,12702000000.0,1842000000,2382000000.0,7697000000,1407000000.0,,1842000000,35000000.0,-8000000.0,,,,35000000.0,,435000000.0,7724000000,2286000000,,5438000000.0,5400000000.0,7697000000,8132000000.0,5438000000,2.19,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2013-09-30,35956000000.0,7822000000.0,2186000000.0,4304000000.0,1583000000.0,761000000.0,31043000000.0,1732000000.0,1707000000.0,23032000000.0,11351000000.0,11681000000.0,4754000000.0,2760000000.0,2069000000.0,53000000.0,521000000.0,9086000000.0,4335000000.0,184000000.0,60000000.0,,2306000000.0,5204000000.0,,,,,,1785000000.0,602000000.0,26870000000.0,,7974000000.0,,780000000.0,V,9642000000,11778000000.0,2136000000,2400000000.0,7239000000,1327000000.0,,2131000000,22000000.0,27000000.0,,,,18000000.0,,397000000.0,7257000000,2277000000,,4980000000.0,5172000000.0,7239000000,7636000000.0,4980000000,1.87,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2012-09-30,40013000000.0,11786000000.0,2074000000.0,7249000000.0,6581000000.0,723000000.0,31517000000.0,1634000000.0,1447000000.0,23101000000.0,11420000000.0,11681000000.0,7986000000.0,3283000000.0,743000000.0,40000000.0,151000000.0,12383000000.0,7954000000.0,152000000.0,59000000.0,,6090000000.0,4707000000.0,,,,,,1653000000.0,371000000.0,27630000000.0,,7809000000.0,,811000000.0,V,8379000000,10421000000.0,2042000000,2140000000.0,2139000000,1324000000.0,,2013000000,36000000.0,46000000.0,17000000.0,-29000000.0,,3000000.0,,333000000.0,2209000000,65000000,-29000000.0,4349000000.0,2149000000.0,2180000000,2513000000.0,2144000000,1.55,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2011-09-30,34760000000.0,9190000000.0,2127000000.0,6255000000.0,3611000000.0,560000000.0,26325000000.0,1541000000.0,1208000000.0,23104000000.0,11436000000.0,11668000000.0,4078000000.0,811000000.0,1271000000.0,27000000.0,129000000.0,8323000000.0,3451000000.0,169000000.0,63000000.0,,1760000000.0,5433000000.0,,,,,,1459000000.0,667000000.0,26437000000.0,-26437000000.0,6706000000.0,,812000000.0,V,7279000000,9188000000.0,1909000000,1816000000.0,5456000000,1284000000.0,,1909000000,108000000.0,-32000000.0,,32000000.0,,124000000.0,,288000000.0,5660000000,2010000000,32000000.0,3646000000.0,3625000000.0,5692000000,5980000000.0,3650000000,1.26,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2010-09-30,33408000000.0,8734000000.0,3867000000.0,5917000000.0,2731000000.0,476000000.0,24794000000.0,1357000000.0,1032000000.0,22925000000.0,11478000000.0,11447000000.0,333000000.0,138000000.0,184000000.0,25000000.0,197000000.0,8394000000.0,3498000000.0,137000000.0,42000000.0,12000000.0,12000000.0,5253000000.0,,44000000.0,12000000.0,32000000.0,44000000.0,3307000000.0,617000000.0,25011000000.0,-25014000000.0,4368000000.0,,932000000.0,V,6188000000,8065000000.0,1877000000,1647000000.0,4589000000,1323000000.0,,1949000000,49000000.0,-72000000.0,,72000000.0,,72000000.0,,265000000.0,4640000000,1674000000,72000000.0,2957000000.0,3003000000.0,4712000000,4977000000.0,2966000000,1.01,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2009-09-30,32281000000.0,9241000000.0,4617000000.0,6097000000.0,2434000000.0,444000000.0,23106000000.0,1204000000.0,825000000.0,21091000000.0,10883000000.0,10208000000.0,397000000.0,168000000.0,115000000.0,65000000.0,125000000.0,9088000000.0,4442000000.0,156000000.0,39000000.0,12000000.0,12000000.0,4323000000.0,,56000000.0,12000000.0,44000000.0,56000000.0,4235000000.0,472000000.0,23189000000.0,2000000.0,2219000000.0,,846000000.0,V,5065000000,6911000000.0,1846000000,0.0,3538000000,1256000000.0,,1961000000,575000000.0,-115000000.0,,115000000.0,,2000000.0,,226000000.0,4001000000,1648000000,115000000.0,2352000000.0,2235000000.0,4116000000,4342000000.0,2353000000,0.74,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC"
2023-12-31,478464000000.0,351846000000.0,43297000000.0,43297000000.0,-45775000000.0,,26274000000.0,4375000000.0,5181000000.0,15375000000.0,310000000.0,15065000000.0,2670000000.0,79117000000.0,2469000000.0,46233000000.0,,420375000000.0,538000000.0,,,538000000.0,538000000.0,51618000000.0,,49291000000.0,,,49829000000.0,7400000000.0,,58089000000.0,30136000000.0,60945000000.0,7000000.0,380389609.0,COF,6045000000,36787000000.0,30742000000,11018000000.0,-6514000000,8065000000.0,,12559000000,,29241000000.0,41938000000.0,12697000000.0,7546000000.0,,939000000.0,3226000000.0,6045000000,1158000000,12697000000.0,4887000000.0,6535000000.0,18742000000,21968000000.0,4887000000,12.52,FINANCE,NATIONAL COMMERCIAL BANKS
2022-12-31,455249000000.0,333364000000.0,30856000000.0,30856000000.0,55000000.0,,25337000000.0,4351000000.0,5004000000.0,14936000000.0,159000000.0,14777000000.0,314295000000.0,76919000000.0,76919000000.0,-76919000000.0,,402667000000.0,883000000.0,,,883000000.0,883000000.0,49632000000.0,33000000.0,47799000000.0,,,48682000000.0,-527000000.0,21316000000.0,52582000000.0,29418000000.0,57184000000.0,7000000.0,381318702.0,COF,9240000000,34250000000.0,25010000000,,-3869000000,8082000000.0,,13109000000,,27114000000.0,31237000000.0,4123000000.0,7136000000.0,,790000000.0,3210000000.0,9240000000,1880000000,4123000000.0,7360000000.0,-2930000000.0,13363000000,16573000000.0,7360000000,17.6,FINANCE,NATIONAL COMMERCIAL BANKS
2021-12-31,432381000000.0,298289000000.0,21746000000.0,21746000000.0,-23760000000.0,,24973000000.0,4210000000.0,4534000000.0,14893000000.0,111000000.0,14782000000.0,279488000000.0,95261000000.0,95261000000.0,23760000000.0,,371352000000.0,820000000.0,,,820000000.0,820000000.0,43966000000.0,53000000.0,42213000000.0,,,43033000000.0,-281000000.0,17825000000.0,61029000000.0,24470000000.0,51006000000.0,7000000.0,413858537.0,COF,15809000000,30435000000.0,14626000000,,4074000000,6814000000.0,,11735000000,,24171000000.0,25769000000.0,1598000000.0,6264000000.0,,775000000.0,3481000000.0,15805000000,3415000000,1598000000.0,12394000000.0,9270000000.0,17403000000,20884000000.0,12390000000,26.84,FINANCE,NATIONAL COMMERCIAL BANKS
2020-12-31,421602000000.0,43219000000.0,40509000000.0,40509000000.0,-42392000000.0,,24915000000.0,4287000000.0,4706000000.0,14743000000.0,90000000.0,14653000000.0,354336000000.0,103155000000.0,100445000000.0,42392000000.0,,361398000000.0,668000000.0,,,668000000.0,668000000.0,41371000000.0,75000000.0,39796000000.0,,,40464000000.0,-352000000.0,15733000000.0,60204000000.0,16865000000.0,40088000000.0,7000000.0,458972202.0,COF,3203000000,28523000000.0,25320000000,,-7114000000,5504000000.0,,10317000000,,22913000000.0,26033000000.0,3120000000.0,5610000000.0,,809000000.0,3501000000.0,3200000000,486000000,3120000000.0,2717000000.0,5060000000.0,6320000000,9821000000.0,2714000000,5.1,FINANCE,NATIONAL COMMERCIAL BANKS
2019-12-31,390365000000.0,13807000000.0,13407000000.0,13407000000.0,-15605000000.0,,25134000000.0,4378000000.0,4810000000.0,14827000000.0,174000000.0,14653000000.0,345992000000.0,338214000000.0,79213000000.0,15605000000.0,,332354000000.0,7314000000.0,,,7314000000.0,7314000000.0,49883000000.0,103000000.0,48280000000.0,9831000000.0,,55594000000.0,-7439000000.0,13835000000.0,58011000000.0,16472000000.0,40340000000.0,7000000.0,456562399.0,COF,6874000000,28593000000.0,21719000000,,-3986000000,6256000000.0,,10860000000,,23340000000.0,28513000000.0,5173000000.0,5253000000.0,,741000000.0,3339000000.0,6887000000,1341000000,5173000000.0,5533000000.0,7077000000.0,12060000000,15399000000.0,5546000000,11.39,FINANCE,NATIONAL COMMERCIAL BANKS
2018-12-31,372538000000.0,14378000000.0,13186000000.0,13186000000.0,-15103000000.0,,23189000000.0,4191000000.0,4536000000.0,14798000000.0,254000000.0,14544000000.0,83431000000.0,322792000000.0,46150000000.0,15103000000.0,,320870000000.0,9402000000.0,,,9402000000.0,9402000000.0,51003000000.0,,49133000000.0,12159000000.0,,58535000000.0,283319000000.0,12095000000.0,51668000000.0,14991000000.0,35875000000.0,7000000.0,467717306.0,COF,7318000000,28076000000.0,20758000000,288000000.0,-2301000000,6044000000.0,,9619000000,,22875000000.0,27176000000.0,4301000000.0,5201000000.0,,728000000.0,2396000000.0,7308000000,1293000000,4301000000.0,6025000000.0,5879000000.0,11609000000,14005000000.0,6015000000,10.64,FINANCE,NATIONAL COMMERCIAL BANKS
2017-12-31,365693000000.0,15011000000.0,14040000000.0,14040000000.0,-16002000000.0,,22887000000.0,4033000000.0,4231000000.0,14954000000.0,421000000.0,14533000000.0,67404000000.0,276926000000.0,37655000000.0,16002000000.0,,316963000000.0,576000000.0,,,576000000.0,576000000.0,61105000000.0,,50765000000.0,7356000000.0,,51341000000.0,273141000000.0,13143000000.0,48730000000.0,12707000000.0,30700000000.0,7000000.0,485525340.0,COF,5492000000,27237000000.0,21745000000,990000000.0,-9221000000,10992000000.0,,14713000000,,22460000000.0,25222000000.0,2762000000.0,4777000000.0,,662000000.0,2440000000.0,5357000000,3375000000,2762000000.0,2117000000.0,2005000000.0,8119000000,10559000000.0,1982000000,7.55,FINANCE,NATIONAL COMMERCIAL BANKS
2016-12-31,357033000000.0,11019000000.0,9976000000.0,9976000000.0,-13913000000.0,,22659000000.0,3675000000.0,3812000000.0,15184000000.0,665000000.0,14519000000.0,67404000000.0,265838000000.0,40737000000.0,13913000000.0,,309519000000.0,992000000.0,,,992000000.0,992000000.0,60668000000.0,32000000.0,42257000000.0,61898000000.0,,43249000000.0,276982000000.0,12956000000.0,47514000000.0,12467000000.0,29766000000.0,7000000.0,480218547.0,COF,5484000000,25501000000.0,20017000000,853000000.0,-8475000000,10456000000.0,,13959000000,,20873000000.0,22891000000.0,2018000000.0,4628000000.0,,710000000.0,2428000000.0,5465000000,1714000000,2018000000.0,3770000000.0,3418000000.0,7483000000,9911000000.0,3751000000,6.88,FINANCE,NATIONAL COMMERCIAL BANKS
2015-12-31,334048000000.0,8888000000.0,8023000000.0,7984000000.0,324000000.0,,22605000000.0,3584000000.0,3415000000.0,15521000000.0,1041000000.0,14480000000.0,64666000000.0,250244000000.0,39061000000.0,39000000.0,,286764000000.0,981000000.0,,,981000000.0,981000000.0,59434000000.0,,38003000000.0,59635000000.0,,38984000000.0,248462000000.0,10610000000.0,47284000000.0,8806000000.0,27045000000.0,6000000.0,527259920.0,COF,5881000000,23413000000.0,17532000000,766000000.0,-7218000000,9707000000.0,,13099000000,,18834000000.0,20459000000.0,1625000000.0,4579000000.0,,638000000.0,2100000000.0,5919000000,1869000000,1625000000.0,4012000000.0,3864000000.0,7544000000,9644000000.0,4050000000,7.34,FINANCE,NATIONAL COMMERCIAL BANKS
2014-12-31,308167000000.0,7868000000.0,7242000000.0,7242000000.0,626000000.0,,18979000000.0,3685000000.0,3197000000.0,15294000000.0,1316000000.0,13978000000.0,63104000000.0,227059000000.0,39508000000.0,1939000000.0,,263114000000.0,17080000000.0,,,17080000000.0,17080000000.0,31377000000.0,,31377000000.0,48796000000.0,,48457000000.0,233176000000.0,10359000000.0,45053000000.0,6365000000.0,23973000000.0,6000000.0,553391311.0,COF,6569000000,22290000000.0,15721000000,837000000.0,-5611000000,8962000000.0,,12180000000,,17818000000.0,19397000000.0,1579000000.0,4472000000.0,,656000000.0,2002000000.0,6574000000,2146000000,1579000000.0,4423000000.0,4870000000.0,8153000000,10155000000.0,4428000000,7.59,FINANCE,NATIONAL COMMERCIAL BANKS
2013-12-31,296933000000.0,6826000000.0,5952000000.0,6826000000.0,218000000.0,,19666000000.0,3839000000.0,3344000000.0,15827000000.0,1849000000.0,13978000000.0,118710000000.0,212234000000.0,41800000000.0,339000000.0,,255301000000.0,16215000000.0,,,16215000000.0,16215000000.0,400000000.0,,24439000000.0,,400000000.0,40654000000.0,236917000000.0,23869000000.0,41632000000.0,4320000000.0,20292000000.0,6000000.0,572675375.0,COF,6417000000,22384000000.0,15967000000,1032000000.0,-6387000000,6935000000.0,,14593000000,,18106000000.0,19898000000.0,1792000000.0,4278000000.0,,571000000.0,2065000000.0,6345000000,2224000000,1792000000.0,4354000000.0,2510000000.0,8137000000,10202000000.0,4121000000,6.97,FINANCE,NATIONAL COMMERCIAL BANKS
