fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,symbol
2009-12-31,USD,-6339000000,18254000000.0,24593000000,65000000.0,3435000000,1977000000.0,,3620000000,-24000000.0,-72000000.0,,72000000.0,16770000000.0,,60000000.0,81000000.0,2235000000,738000000,72000000.0,1497000000.0,2108000000.0,2307000000,2388000000.0,1497000000,AFL
2023-12-31,USD,-422000000,23153000000.0,23575000000,-2109000000.0,-11585000000,2353000000.0,,10021000000,,14600000000.0,24456000000.0,9856000000.0,8790000000.0,,688000000.0,1215000000.0,-229000000,862000000,9856000000.0,-1047000000.0,4000000.0,9627000000,10842000000.0,-1091000000,TFC
2022-12-31,USD,7514000000,22880000000.0,15366000000,,3128000000,2507000000.0,,4386000000,,14316000000.0,16637000000.0,2321000000.0,8719000000.0,,783000000.0,1366000000.0,7662000000,1402000000,2321000000.0,6267000000.0,-5737000000.0,9983000000,11349000000.0,6260000000,TFC
2021-12-31,USD,9009000000,23312000000.0,14303000000,,4303000000,2500000000.0,,4706000000,,13006000000.0,13774000000.0,768000000.0,9290000000.0,,810000000.0,1384000000.0,7996000000,1556000000,764000000.0,6437000000.0,4120000000.0,8764000000,10148000000.0,6440000000,TFC
2020-12-31,USD,3462000000,20694000000.0,17232000000,,-1435000000,2429000000.0,,4897000000,,13826000000.0,15548000000.0,1722000000.0,8879000000.0,,923000000.0,1608000000.0,5463000000,981000000,1957000000.0,4492000000.0,6042000000.0,7185000000,8793000000.0,4482000000,TFC
2019-12-31,USD,3512000000,12061000000.0,8549000000,,1445000000,1077000000.0,,2067000000,,7313000000.0,9409000000.0,2096000000.0,5255000000.0,,466000000.0,630000000.0,4006000000,782000000,2096000000.0,3237000000.0,4095000000.0,6102000000,6732000000.0,3224000000,TFC
2018-12-31,USD,3560000000,11058000000.0,7498000000,,1596000000,1263000000.0,,1964000000,,6682000000.0,8120000000.0,1438000000.0,4876000000.0,,424000000.0,555000000.0,4040000000,803000000,1438000000.0,3257000000.0,2989000000.0,5478000000,6033000000.0,3237000000,TFC
2017-12-31,USD,2817000000,10968000000.0,8151000000,160000000.0,-3367000000,5519000000.0,,6184000000,,6535000000.0,7374000000.0,839000000.0,4782000000.0,,408000000.0,550000000.0,3305000000,911000000,1231000000.0,2415000000.0,2306000000.0,4144000000,4694000000.0,2394000000,TFC
2016-12-31,USD,2931000000,10410000000.0,7479000000,186000000.0,-3149000000,5354000000.0,,6080000000,,6321000000.0,7066000000.0,745000000.0,4472000000.0,,405000000.0,555000000.0,3484000000,1058000000,744000000.0,2442000000.0,2322000000.0,4229000000,4784000000.0,2426000000,TFC
2015-12-31,USD,2517000000,9346000000.0,6829000000,135000000.0,-2661000000,4552000000.0,,5178000000,,5592000000.0,6327000000.0,735000000.0,4019000000.0,,356000000.0,461000000.0,2878000000,794000000,907000000.0,2123000000.0,1807000000.0,3613000000,4074000000.0,2084000000,TFC
2014-12-31,USD,2775000000,8947000000.0,6172000000,115000000.0,-1923000000,4228000000.0,,4720000000,,5374000000.0,6142000000.0,768000000.0,3856000000.0,,333000000.0,424000000.0,3072000000,921000000,890000000.0,2226000000.0,1993000000.0,3840000000,4264000000.0,2151000000,TFC
2013-12-31,USD,3181000000,9018000000.0,5837000000,89000000.0,-1690000000,3523000000.0,,5739000000,,5616000000.0,6507000000.0,891000000.0,4036000000.0,,315000000.0,421000000.0,3232000000,1553000000,891000000.0,1729000000.0,3374000000.0,4123000000,4544000000.0,1679000000,TFC
2012-12-31,USD,2793000000,8621000000.0,5828000000,,-1812000000,3340000000.0,,5500000000,,5857000000.0,6917000000.0,1060000000.0,3820000000.0,,281000000.0,391000000.0,2743000000,764000000,1060000000.0,2028000000.0,2207000000.0,3803000000,4194000000.0,1979000000,TFC
2011-12-31,USD,1803000000,7605000000.0,5802000000,,-2404000000,2926000000.0,,4756000000,,5507000000.0,6885000000.0,1378000000.0,3113000000.0,,264000000.0,363000000.0,1585000000,296000000,1378000000.0,1332000000.0,2210000000.0,2963000000,3326000000.0,1289000000,TFC
2010-12-31,USD,1523000000,7193000000.0,5670000000,-116000000.0,-2600000000,2804000000.0,,4837000000,,5320000000.0,7115000000.0,1795000000.0,3957000000.0,,260000000.0,122000000.0,931000000,115000000,1795000000.0,854000000.0,1340000000.0,2726000000,2848000000.0,816000000,TFC
2009-12-31,USD,1276000000,6207000000.0,4931000000,,-2406000000,2517000000.0,,5523000000,,4844000000.0,6884000000.0,2040000000.0,3934000000.0,,225000000.0,114000000.0,1012000000,159000000,2040000000.0,877000000.0,2045000000.0,3052000000,3166000000.0,853000000,TFC
2024-12-31,USD,26961000000,61604000000.0,34643000000,14264000000.0,5995000000,4121000000.0,,10906000000,,-747000000.0,,747000000.0,61604000000.0,-232000000.0,,97000000.0,4658000000,1201000000,93000000.0,3457000000.0,4323000000.0,5995000000,6092000000.0,3457000000,DAL
2023-12-31,USD,24121000000,57151000000.0,33030000000,14164000000.0,5521000000,3897000000.0,340000000.0,10295000000,,-834000000.0,-792000000.0,42000000.0,57985000000.0,-279000000.0,,118000000.0,5608000000,999000000,105000000.0,4609000000.0,4565000000.0,5521000000,5768000000.0,4609000000,DAL
2022-12-31,USD,21063000000,49453000000.0,28390000000,14171000000.0,3661000000,2604000000.0,307000000.0,7778000000,,-1029000000.0,-984000000.0,45000000.0,50482000000.0,-127000000.0,,129000000.0,1914000000,596000000,145000000.0,1318000000.0,2647000000.0,3661000000,2088000000.0,1318000000,DAL
2021-12-31,USD,9610000000,28301000000.0,18691000000,8082000000.0,1886000000,1210000000.0,301000000.0,5157000000,,-1279000000.0,-1224000000.0,55000000.0,29580000000.0,-60000000.0,,141000000.0,398000000,118000000,374000000.0,280000000.0,2188000000.0,1886000000,594000000.0,280000000,DAL
2020-12-31,USD,-11151000000,16166000000.0,27317000000,5093000000.0,-12469000000,701000000.0,304000000.0,16411000000,,-929000000.0,-897000000.0,32000000.0,17095000000.0,137000000.0,,141000000.0,-15587000000,-3202000000,32000000.0,-12385000000.0,-13434000000.0,-12469000000,-15414000000.0,-12385000000,DAL
2019-12-31,USD,21020000000,46706000000.0,25686000000,10704000000.0,6618000000,3636000000.0,239000000.0,8169000000,,-301000000.0,-272000000.0,29000000.0,47007000000.0,-111000000.0,,121000000.0,6198000000,1431000000,29000000.0,4767000000.0,4603000000.0,6618000000,6348000000.0,4767000000,DAL
2018-12-31,USD,16736000000,44438000000.0,27391000000,11076000000.0,5264000000,3242000000.0,205000000.0,39174000000,,-311000000.0,-289000000.0,22000000.0,44438000000.0,220000000.0,2300000000.0,2329000000.0,5151000000,1216000000,22000000.0,3935000000.0,3837000000.0,5264000000,7502000000.0,3935000000,DAL
2017-12-31,USD,17874000000,41244000000.0,23370000000,7612000000.0,5966000000,13523000000.0,187000000.0,35172000000,,-396000000.0,396000000.0,396000000.0,41138000000.0,-70000000.0,2200000000.0,2222000000.0,5500000000,2295000000,396000000.0,3577000000.0,3220000000.0,5896000000,8118000000.0,3205000000,DAL
2016-12-31,USD,17785000000,39639000000.0,21854000000,6908000000.0,6996000000,13044000000.0,158000000.0,32454000000,,-388000000.0,388000000.0,388000000.0,0.0,-255000000.0,1900000000.0,1886000000.0,6353000000,2158000000,388000000.0,4373000000.0,3834000000.0,6741000000,8627000000.0,4195000000,DAL
2015-12-31,USD,18899000000,40704000000.0,21805000000,8287000000.0,7802000000,11648000000.0,148000000.0,32902000000,,-481000000.0,481000000.0,481000000.0,-22000000.0,-164000000.0,1800000000.0,1835000000.0,7157000000,2631000000,503000000.0,4526000000.0,4562000000.0,7638000000,9473000000.0,4526000000,DAL
2014-12-31,USD,12702000000,40362000000.0,27660000000,14153000000.0,2206000000,11020000000.0,129000000.0,38156000000,,-650000000.0,,650000000.0,-268000000.0,-484000000.0,1700000000.0,1771000000.0,1072000000,413000000,918000000.0,659000000.0,-1522000000.0,1722000000,3493000000.0,659000000,DAL
2013-12-31,USD,15131000000,37773000000.0,22642000000,10159000000.0,3400000000,10423000000.0,110000000.0,34373000000,,-852000000.0,,852000000.0,0.0,-21000000.0,1500000000.0,1658000000.0,2527000000,-8013000000,698000000.0,10540000000.0,13987000000.0,3379000000,5037000000.0,10540000000,DAL
2012-12-31,USD,12207000000,36670000000.0,24463000000,12490000000.0,2175000000,9956000000.0,76000000.0,34495000000,,-1005000000.0,,1005000000.0,-118000000.0,-27000000.0,1400000000.0,1565000000.0,1025000000,16000000,930000000.0,1009000000.0,-802000000.0,2030000000,3595000000.0,1009000000,DAL
2011-12-31,USD,11644000000,35115000000.0,23471000000,12030000000.0,1975000000,9676000000.0,,33140000000,,-901000000.0,-708000000.0,193000000.0,-68000000.0,-44000000.0,1400000000.0,1523000000.0,769000000,-85000000,261000000.0,854000000.0,-2334000000.0,1975000000,2485000000.0,854000000,DAL
2010-12-31,USD,49670000000,31755000000.0,12445000000,8267000000.0,2217000000,9460000000.0,,29538000000,35000000.0,-969000000.0,35000000.0,1004000000.0,-391000000.0,-33000000.0,1400000000.0,1511000000.0,608000000,15000000,1395000000.0,593000000.0,578000000.0,1612000000,3123000000.0,593000000,DAL
2025-02-01,USD,5513000000,106581000000.0,101068000000,76502000000.0,5566000000,21969000000.0,,24566000000,,-411000000.0,,411000000.0,106566000000.0,106000000.0,3000000000.0,2529000000.0,5261000000,1170000000,411000000.0,4091000000.0,4093000000.0,5566000000,8095000000.0,4091000000,TGT
2024-02-03,USD,5123000000,106930000000.0,101807000000,77828000000.0,5707000000,21462000000.0,,24071000000,,-502000000.0,,502000000.0,107412000000.0,92000000.0,2800000000.0,2415000000.0,5297000000,1159000000,502000000.0,4141000000.0,4097000000.0,5799000000,8214000000.0,4138000000,TGT
2023-01-28,USD,3323000000,108661000000.0,105338000000,82229000000.0,3848000000,20658000000.0,,23109000000,,-478000000.0,478000000.0,478000000.0,109120000000.0,48000000.0,2700000000.0,2385000000.0,3418000000,638000000,478000000.0,2780000000.0,2914000000.0,3896000000,6281000000.0,2780000000,TGT
2022-01-29,USD,8791000000,105937000000.0,97146000000,74963000000.0,8946000000,19752000000.0,,21848000000,,-421000000.0,421000000.0,421000000.0,106340000000.0,382000000.0,2600000000.0,2344000000.0,8907000000,1961000000,421000000.0,6946000000.0,7149000000.0,9328000000,11672000000.0,6946000000,TGT
2021-01-30,USD,5003000000,92087000000.0,87084000000,66177000000.0,6539000000,18615000000.0,,20907000000,,-977000000.0,465000000.0,977000000.0,93049000000.0,-16000000.0,2500000000.0,2230000000.0,5546000000,1178000000,1489000000.0,4368000000.0,4480000000.0,6523000000,8753000000.0,4368000000,TGT
2020-02-01,USD,4161000000,77638000000.0,73477000000,54864000000.0,4658000000,16233000000.0,,18613000000,,-477000000.0,467000000.0,477000000.0,78102000000.0,9000000.0,2600000000.0,2357000000.0,4202000000,921000000,487000000.0,3269000000.0,3218000000.0,4679000000,7036000000.0,3281000000,TGT
2019-02-02,USD,3568000000,74906000000.0,71338000000,53299000000.0,4110000000,15723000000.0,,18039000000,,-461000000.0,461000000.0,461000000.0,75356000000.0,27000000.0,2500000000.0,2224000000.0,3684000000,746000000,461000000.0,2930000000.0,2879000000.0,4145000000,6369000000.0,2938000000,TGT
2018-02-03,USD,20754000000,71938000000.0,68581000000,51125000000.0,4224000000,15140000000.0,,17456000000,,-653000000.0,530000000.0,653000000.0,72591000000.0,59000000.0,2462000000.0,2225000000.0,3630000000,722000000,776000000.0,2908000000.0,2922000000.0,4224000000,6508000000.0,2908000000,TGT
2017-01-28,USD,20350000000,68111000000.0,62289000000,49145000000.0,4864000000,14217000000.0,,13417000000,,-1004000000.0,-13000000.0,991000000.0,-380000000.0,88000000.0,2305000000.0,2045000000.0,3964000000,1295000000,1426000000.0,2666000000.0,2725000000.0,4864000000,7000000000.0,2669000000,TGT
2016-01-30,USD,21544000000,73215000000.0,66912000000,52241000000.0,7454000000,14665000000.0,,14295000000,,-607000000.0,,607000000.0,37000000.0,-78000000.0,,1969000000.0,4923000000,1602000000,607000000.0,3321000000.0,3333000000.0,5530000000,7499000000.0,3321000000,TGT
2015-01-31,USD,21340000000,72618000000.0,51278000000,51278000000.0,-8333000000,14676000000.0,,14822000000,,-882000000.0,,882000000.0,-242000000.0,-29000000.0,,22000000.0,3653000000,1204000000,1167000000.0,2449000000.0,-1344000000.0,4535000000,4557000000.0,2449000000,TGT
2014-02-01,USD,21240000000,71279000000.0,50039000000,50039000000.0,-7994000000,14465000000.0,,14585000000,,-1049000000.0,,1049000000.0,-421000000.0,,,20000000.0,4121000000,1427000000,1494000000.0,2694000000.0,1656000000.0,5170000000,5190000000.0,2694000000,TGT
2013-02-02,USD,7760000000,73301000000.0,65541000000,50568000000.0,5206000000,14643000000.0,,15927000000,,579000000.0,1263000000.0,684000000.0,39000000.0,,,22000000.0,4740000000,1741000000,762000000.0,3315000000.0,3104000000.0,5206000000,5446000000.0,2999000000,TGT
2012-01-28,USD,7745000000,69865000000.0,62120000000,47860000000.0,5250000000,14106000000.0,,15066000000,3000000.0,533000000.0,1399000000.0,866000000.0,18000000.0,,2107000000.0,24000000.0,4456000000,1527000000,866000000.0,2929000000.0,2829000000.0,5250000000,5346000000.0,2929000000,TGT
2011-01-29,USD,7668000000,67390000000.0,59722000000,45725000000.0,5169000000,13469000000.0,,14331000000,3000000.0,847000000.0,1604000000.0,757000000.0,24000000.0,,2060000000.0,24000000.0,4495000000,1575000000,757000000.0,2920000000.0,2920000000.0,5169000000,5276000000.0,2920000000,TGT
2010-01-30,USD,7032000000,65357000000.0,58325000000,44062000000.0,4576000000,13078000000.0,,13879000000,3000000.0,1121000000.0,1922000000.0,801000000.0,54000000.0,,1999000000.0,2023000000.0,3872000000,1384000000,801000000.0,2488000000.0,2463000000.0,4576000000,6699000000.0,2488000000,TGT
2024-12-31,USD,35048000000,36289000000.0,1241000000,28829000000.0,33052000000,385000000.0,749000000.0,1996000000,174000000.0,-338000000.0,174000000.0,512000000.0,36289000000.0,,1600000000.0,334000000.0,5554000000,1093000000,,4579000000.0,3765000000.0,6066000000,6400000000.0,4461000000,SLB
2023-12-31,USD,31909000000,32632000000.0,723000000,26572000000.0,6523000000,364000000.0,711000000.0,1452000000,100000000.0,-503000000.0,92000000.0,503000000.0,33135000000.0,,1400000000.0,314000000.0,5210000000,1007000000,503000000.0,4275000000.0,3804000000.0,5713000000,6027000000.0,4203000000,SLB
2022-12-31,USD,27031000000,27708000000.0,677000000,22930000000.0,5011000000,376000000.0,634000000.0,1365000000,99000000.0,-490000000.0,120000000.0,490000000.0,28198000000.0,610000000.0,1368000000.0,301000000.0,4220000000,779000000,479000000.0,3492000000.0,3156000000.0,4710000000,5011000000.0,3441000000,SLB
2021-12-31,USD,21749000000,22390000000.0,641000000,19271000000.0,3365000000,339000000.0,554000000.0,1242000000,33000000.0,-539000000.0,148000000.0,539000000.0,22929000000.0,148000000.0,1402000000.0,302000000.0,2327000000,446000000,539000000.0,1928000000.0,3195000000.0,2866000000,3168000000.0,1881000000,SLB
2020-12-31,USD,22406000000,23142000000.0,736000000,21000000000.0,2401000000,365000000.0,580000000.0,1270000000,33000000.0,-563000000.0,163000000.0,563000000.0,23705000000.0,267000000.0,1625000000.0,371000000.0,-11330000000,-812000000,563000000.0,-10486000000.0,-10964000000.0,-10767000000,-10396000000.0,-10518000000,SLB
2019-12-31,USD,21978000000,32308000000.0,10330000000,28720000000.0,3978000000,474000000.0,717000000.0,10642000000,41000000.0,-609000000.0,41000000.0,609000000.0,32917000000.0,86000000.0,2000000000.0,618000000.0,-10448000000,-311000000,609000000.0,-10107000000.0,-9953000000.0,-9839000000,-9221000000.0,-10137000000,SLB
2018-12-31,USD,30903000000,32455000000.0,1552000000,28478000000.0,4187000000,444000000.0,702000000.0,1619000000,60000000.0,-575000000.0,60000000.0,575000000.0,33030000000.0,364000000.0,2100000000.0,673000000.0,2585000000,447000000,575000000.0,2177000000.0,1899000000.0,3160000000,3833000000.0,2138000000,SLB
2017-12-31,USD,2494000000,30440000000.0,27946000000,26543000000.0,3921000000,432000000.0,787000000.0,2197000000,128000000.0,-566000000.0,128000000.0,566000000.0,30440000000.0,224000000.0,2300000000.0,663000000.0,-1175000000,330000000,566000000.0,-1513000000.0,-1136000000.0,-609000000,54000000.0,-1505000000,SLB
2016-12-31,USD,2082000000,27810000000.0,25728000000,24110000000.0,3273000000,403000000.0,1012000000.0,2753000000,110000000.0,-570000000.0,110000000.0,570000000.0,27810000000.0,200000000.0,2700000000.0,567000000.0,-1965000000,-278000000,570000000.0,-1687000000.0,-1772000000.0,-1395000000,-828000000.0,-1687000000,SLB
2015-12-31,USD,-19668000000,35475000000.0,29169000000,28321000000.0,6510000000,494000000.0,1094000000.0,2017000000,52000000.0,-316000000.0,30000000.0,346000000.0,,236000000.0,3200000000.0,354000000.0,2818000000,746000000,346000000.0,2072000000.0,1720000000.0,3164000000,3518000000.0,2072000000,SLB
2014-12-31,USD,-38598000000,48580000000.0,38938000000,37398000000.0,10576000000,475000000.0,1217000000.0,2796000000,51000000.0,-349000000.0,20000000.0,369000000.0,,291000000.0,3200000000.0,344000000.0,7366000000,1928000000,369000000.0,5643000000.0,3786000000.0,7735000000,8079000000.0,5438000000,SLB
2013-12-31,USD,8733000000,13050000000.0,36533000000,35331000000.0,9344000000,416000000.0,1174000000.0,2937000000,33000000.0,-391000000.0,11000000.0,391000000.0,,1193000000.0,3100000000.0,330000000.0,8580000000,1848000000,391000000.0,6801000000.0,8066000000.0,8971000000,9301000000.0,6732000000,SLB
2012-12-31,USD,8196000000,11800000000.0,33953000000,32885000000.0,6094000000,405000000.0,1153000000.0,2442000000,30000000.0,-340000000.0,-331000000.0,9000000.0,,172000000.0,2900000000.0,331000000.0,7190000000,1700000000,340000000.0,5230000000.0,5159000000.0,7199000000,7530000000.0,5490000000,SLB
2011-12-31,USD,38998000000,9740000000.0,542000000,28802000000.0,37346000000,427000000.0,1061000000.0,1950000000,3000000.0,-298000000.0,3000000.0,298000000.0,,129000000.0,2700000000.0,324000000.0,6489000000,1492000000,298000000.0,4516000000.0,4208000000.0,6787000000,7111000000.0,4997000000,SLB
2010-12-31,USD,4727000000,26672000000.0,22720000000,21097000000.0,2549000000,650000000.0,919000000.0,2385000000,50000000.0,-207000000.0,,207000000.0,-35000000.0,1484000000.0,2400000000.0,190000000.0,5146000000,879000000,207000000.0,4255000000.0,4173000000.0,5353000000,5543000000.0,4267000000,SLB
2009-12-31,USD,4684000000,22702000000.0,18018000000,17245000000.0,3259000000,623000000.0,802000000.0,1646000000,61000000.0,-221000000.0,,221000000.0,,273000000.0,2100000000.0,2476000000.0,3904000000,770000000,221000000.0,3156000000.0,3361000000.0,4125000000,4155000000.0,3134000000,SLB
2023-12-31,USD,7760000000,36634000000.0,28874000000,22995000000.0,425000000,5127000000.0,1456000000.0,7335000000,321000000.0,-19000000.0,302000000.0,19000000.0,36653000000.0,840000000.0,659000000.0,366000000.0,7145000000,1487000000,765000000.0,5672000000.0,4998000000.0,7164000000,7530000000.0,5658000000,HON
2022-12-31,USD,5505000000,35397000000.0,29892000000,22347000000.0,-2382000000,5214000000.0,1478000000.0,7887000000,138000000.0,-21000000.0,138000000.0,21000000.0,35418000000.0,366000000.0,657000000.0,405000000.0,6378000000,1412000000,414000000.0,4967000000.0,4386000000.0,6399000000,6804000000.0,4966000000,HON
