fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol
2017-01-28,USD,12883808000,7750774000.0,2929849000.0,3473091000.0,3644959000.0,258831000.0,5126841000.0,4532894000.0,4470509000.0,195871000.0,146729000.0,195871000.0,,,543242000.0,373893000.0,398076000.0,8373209000.0,4757656000.0,2230904000.0,,,2403831000.0,4243439000.0,176232000.0,2227599000.0,2403831000.0,2227599000.0,2227599000.0,547523000.0,1073954000.0,4510599000.0,,4558506000.0,646319000.0,646319046.0,TJX
2016-01-30,USD,11490431000,6772560000.0,2095473000.0,2447786000.0,3695113000.0,249131000.0,4713091000.0,4137575000.0,4106449000.0,343796000.0,149885000.0,193911000.0,,,352313000.0,380530000.0,372554000.0,7183356000.0,4402230000.0,2203050000.0,,,1700217000.0,3266331000.0,,1624054000.0,1700217000.0,1620000000.0,1624054000.0,511007000.0,881021000.0,4307075000.0,,4311051000.0,663496000.0,663495715.0,TJX
2015-01-31,USD,10977993000,6577444000.0,2493775000.0,2776398000.0,3217923000.0,226299000.0,4388774000.0,3868365000.0,4472176000.0,309870000.0,140848000.0,169022000.0,,,282623000.0,356824000.0,210539000.0,6724520000.0,3929634000.0,2007511000.0,,,1684597000.0,3416366000.0,,1623864000.0,1684597000.0,1615003000.0,1623864000.0,467057000.0,888137000.0,4264230000.0,,4133882000.0,684733000.0,684733200.0,TJX
2014-02-01,USD,10097667000,6067998000.0,2149746000.0,2444448000.0,2966490000.0,210094000.0,3788829000.0,3594501000.0,4103745000.0,312687000.0,143414000.0,169273000.0,,,294702000.0,345327000.0,194328000.0,5971129000.0,3517843000.0,1771294000.0,,,1274216000.0,2453286000.0,,0.0,,1270000000.0,1274200000.0,612064000.0,732999000.0,4229893000.0,-4229893000.0,3724408000.0,705017000.0,705016838.0,TJX
2013-02-02,USD,9511855000,5711543000.0,1811957000.0,2047810000.0,3014214000.0,222788000.0,3484043000.0,3223242000.0,3671514000.0,170300000.0,12000.0,170288000.0,,,235853000.0,330512000.0,260801000.0,5845918000.0,3760596000.0,1930568000.0,,,774552000.0,2085322000.0,,774552000.0,,774600000.0,774552000.0,581324000.0,961284000.0,3665937000.0,-3665937000.0,3155427000.0,723902000.0,723902001.0,TJX
2012-12-21,USD,97000000000,,,,,,97000000.0,,,97000000.0,,97000000.0,,,,,,,,,,,,,,,,,,,,,,,,,TJX
2012-01-28,USD,8281605000,5132632000.0,1507112000.0,1601803000.0,2950523000.0,204304000.0,3140190000.0,2706377000.0,3382180000.0,72200000.0,107700000.0,72200000.0,,,94691000.0,270133000.0,253913000.0,5072315000.0,3063423000.0,1645324000.0,,2970000.0,2970000.0,2323322000.0,10147000.0,939770000.0,2970000.0,774476000.0,1548952000.0,436596000.0,861768000.0,3209290000.0,,2655163000.0,746702000.0,746702028.0,TJX
2011-01-29,USD,7971763000,5099527000.0,1741751000.0,1818012000.0,2765464000.0,200147000.0,2861219000.0,2449801000.0,3239429000.0,72200000.0,107700000.0,72200000.0,,,76261000.0,249832000.0,231518000.0,4921364000.0,3133121000.0,1683929000.0,,2727000.0,2727000.0,1788243000.0,13117000.0,884427000.0,2727000.0,774400000.0,774400000.0,460114000.0,709321000.0,3099899000.0,,2801997000.0,389657000.0,389657340.0,TJX
2010-01-30,USD,7463977000,4803856000.0,1614607000.0,1745243000.0,2532318000.0,148126000.0,2467112000.0,2273882000.0,3026041000.0,107694000.0,107694000.0,72100000.0,,,130636000.0,255707000.0,193230000.0,4574701000.0,2894986000.0,1507892000.0,,2355000.0,2355000.0,1679715000.0,15844000.0,774325000.0,0.0,774325000.0,792524000.0,394521000.0,697099000.0,2889276000.0,,2614014000.0,409386000.0,409386126.0,TJX
2009-01-31,USD,6178242000,3626129000.0,453527000.0,453527000.0,2619336000.0,,2552113000.0,2185756000.0,2607200000.0,179528000.0,179528000.0,71800000.0,,,0.0,274091000.0,171381000.0,4043685000.0,2767891000.0,1276098000.0,,,0.0,1275794000.0,,383782000.0,392852000.0,365583000.0,778809000.0,340856000.0,765004000.0,2134557000.0,,1939516000.0,412822000.0,412821592.0,TJX
2023-12-31,USD,493178000000,43337000000.0,43337000000.0,43337000000.0,,,20925000000.0,3606000000.0,,20211000000.0,8260000000.0,11951000000.0,271816000000.0,266719000000.0,105913000000.0,-141145000000.0,,452220000000.0,16853000000.0,,,11456000000.0,11456000000.0,26128000000.0,85000000.0,52288000000.0,32953000000.0,26043000000.0,63744000000.0,-117739000000.0,,40958000000.0,11354000000.0,33901000000.0,21000000.0,1821000000.0,SCHW
2022-12-31,USD,551772000000,40195000000.0,40195000000.0,40195000000.0,142680000000.0,,21700000000.0,3714000000.0,,20740000000.0,8789000000.0,11951000000.0,323780000000.0,324507000000.0,147871000000.0,-142680000000.0,,515164000000.0,21250000000.0,,,17050000000.0,17050000000.0,20828000000.0,68000000.0,41621000000.0,17050000000.0,20760000000.0,58671000000.0,-114488000000.0,,36608000000.0,8639000000.0,31066000000.0,21000000.0,1864000000.0,SCHW
2021-12-31,USD,667270000000,62975000000.0,62975000000.0,62975000000.0,199120000000.0,,22266000000.0,3442000000.0,,21331000000.0,9379000000.0,11952000000.0,392162000000.0,393164000000.0,390054000000.0,-199120000000.0,,611009000000.0,12013000000.0,,,4855000000.0,4855000000.0,18914000000.0,94000000.0,18914000000.0,4855000000.0,18820000000.0,23769000000.0,-130526000000.0,,56261000000.0,5338000000.0,25992000000.0,21000000.0,1893000000.0,SCHW
2020-12-31,USD,549009000000,40348000000.0,40348000000.0,40348000000.0,143790000000.0,,25763000000.0,2883000000.0,2667000000.0,21943000000.0,9991000000.0,11952000000.0,363135000000.0,337400000000.0,337400000000.0,-143790000000.0,,492949000000.0,7549000000.0,,,0.0,0.0,13632000000.0,6000000.0,13632000000.0,,13626000000.0,13632000000.0,-104201000000.0,,56060000000.0,5578000000.0,21975000000.0,20000000.0,1848000000.0,SCHW
2019-12-31,USD,294000000000,29345000000.0,29345000000.0,29345000000.0,63946000000.0,,4060000000.0,2128000000.0,2236000000.0,1355000000.0,128000000.0,1227000000.0,197496000000.0,214340000000.0,61422000000.0,-63946000000.0,,272260000000.0,1251000000.0,,,,828000000.0,7430000000.0,,7430000000.0,,7430000000.0,7430000000.0,-39200000000.0,,21745000000.0,5767000000.0,19960000000.0,15000000.0,1284000000.0,SCHW
2018-12-31,USD,296482000000,27938000000.0,27938000000.0,27938000000.0,,,3147000000.0,1769000000.0,2163000000.0,1379000000.0,152000000.0,1227000000.0,227746000000.0,227735000000.0,66578000000.0,-22790000000.0,,275812000000.0,1184000000.0,,,0.0,0.0,6878000000.0,52000000.0,13759000000.0,,6878000000.0,13759000000.0,234429000000.0,,20670000000.0,3714000000.0,17329000000.0,15000000.0,1343000000.0,SCHW
2017-12-31,USD,243274000000,14217000000.0,14217000000.0,14217000000.0,171460000000.0,,2806000000.0,1471000000.0,2080000000.0,1335000000.0,108000000.0,1227000000.0,188023000000.0,187938000000.0,49995000000.0,-21638000000.0,,224749000000.0,15966000000.0,,,15000000000.0,15000000000.0,4753000000.0,,4753000000.0,15000000000.0,4753000000.0,19753000000.0,172527000000.0,,18525000000.0,2892000000.0,14408000000.0,15000000.0,1343000000.0,SCHW
2016-12-31,USD,223383000000,10828000000.0,10828000000.0,10828000000.0,153017000000.0,,2670000000.0,1299000000.0,1935000000.0,1371000000.0,144000000.0,1227000000.0,178654000000.0,168420000000.0,77365000000.0,-18208000000.0,,206962000000.0,1996000000.0,,,0.0,0.0,2876000000.0,68000000.0,5684000000.0,250000000.0,2876000000.0,5684000000.0,165595000000.0,,16421000000.0,3130000000.0,12649000000.0,15000000.0,1329000000.0,SCHW
2015-12-31,USD,183705000000,11978000000.0,11978000000.0,11978000000.0,116186000000.0,,2553000000.0,1145000000.0,1787000000.0,1408000000.0,181000000.0,1227000000.0,138682000000.0,130520000000.0,65646000000.0,-18136000000.0,,170303000000.0,2233000000.0,,,,129502000000.0,2890000000.0,,5705000000.0,5110000000.0,2967000000.0,5705000000.0,131728000000.0,,13402000000.0,3343000000.0,11253000000.0,15000000.0,1319000000.0,SCHW
2014-12-31,USD,154642000000,11363000000.0,11363000000.0,11363000000.0,89688000000.0,,2493000000.0,1039000000.0,1890000000.0,1454000000.0,227000000.0,1227000000.0,113245000000.0,103087000000.0,54783000000.0,-16318000000.0,,142839000000.0,1477000000.0,,,,3376000000.0,1899000000.0,,3715000000.0,3376000000.0,2010000000.0,3715000000.0,104714000000.0,,11803000000.0,3497000000.0,10198000000.0,15000000.0,1309000000.0,SCHW
2013-12-31,USD,143642000000,7728000000.0,7728000000.0,7728000000.0,82453000000.0,,2283000000.0,790000000.0,1790000000.0,1493000000.0,266000000.0,1227000000.0,108478000000.0,94872000000.0,51618000000.0,-14631000000.0,,133261000000.0,1200000000.0,,,,,1903000000.0,,1814000000.0,,1989000000.0,1814000000.0,94647000000.0,,10381000000.0,3716000000.0,9253000000.0,15000000.0,1294000000.0,SCHW
2012-12-31,USD,133637000000,12663000000.0,12663000000.0,12663000000.0,64953000000.0,,2222000000.0,675000000.0,1827000000.0,1547000000.0,319000000.0,1228000000.0,94542000000.0,29556000000.0,46123000000.0,-13941000000.0,,124048000000.0,882000000.0,,,,,1632000000.0,,1632000000.0,,,1632000000.0,81113000000.0,,9589000000.0,4024000000.0,8554000000.0,15000000.0,1277000000.0,SCHW
2011-12-31,USD,108553000000,8749000000.0,8679000000.0,8679000000.0,49736000000.0,,2172000000.0,685000000.0,1802000000.0,1487000000.0,326000000.0,1161000000.0,77024000000.0,25583000000.0,1074000000.0,22993000000.0,,100839000000.0,852000000.0,,,,,1901000000.0,,2001000000.0,,,2001000000.0,62351000000.0,,7714000000.0,4113000000.0,7978000000.0,15000000.0,1269000000.0,SCHW
2010-12-31,USD,92568000000,4931000000.0,4931000000.0,4931000000.0,42277000000.0,,1309000000.0,624000000.0,1684000000.0,685000000.0,54000000.0,631000000.0,63536000000.0,27009000000.0,22749000000.0,-10086000000.0,,86342000000.0,1300000000.0,,,,,1900000000.0,,2006000000.0,,,2006000000.0,84442000000.0,,6226000000.0,4247000000.0,7409000000.0,14000000.0,1197000000.0,SCHW
2009-12-31,USD,75431000000,8241000000.0,8241000000.0,8241000000.0,29979000000.0,,1169000000.0,641000000.0,1618000000.0,551000000.0,23000000.0,528000000.0,37409000000.0,,18373000000.0,38461000000.0,,70358000000.0,996000000.0,,,,,1401000000.0,,1512000000.0,,,1512000000.0,68957000000.0,,5073000000.0,4291000000.0,7243000000.0,14000000.0,1159000000.0,SCHW
2008-12-31,USD,51675000000,51145000000.0,5442000000.0,5442000000.0,15356000000.0,,530000000.0,661000000.0,,552000000.0,552000000.0,528000000.0,,,14685000000.0,37815000000.0,,47614000000.0,46731000000.0,,,,,883000000.0,,883000000.0,,,883000000.0,46731000000.0,,4061000000.0,4349000000.0,6735000000.0,14000000.0,1157000000.0,SCHW
2024-01-28,USD,65728000000,44345000000.0,7280000000.0,25984000000.0,5282000000.0,9999000000.0,22899000000.0,3914000000.0,3509000000.0,5512000000.0,1112000000.0,4430000000.0,45974000000.0,1546000000.0,18704000000.0,3080000000.0,4500000000.0,22750000000.0,10631000000.0,2699000000.0,2674000000.0,1250000000.0,0.0,14515000000.0,1347000000.0,9709000000.0,1250000000.0,8459000000.0,9709000000.0,5690000000.0,2541000000.0,42978000000.0,,29817000000.0,25000000.0,2464000000.0,NVDA
2023-01-29,USD,41182000000,23073000000.0,3389000000.0,13296000000.0,5159000000.0,3827000000.0,18408000000.0,3807000000.0,2694000000.0,6048000000.0,1676000000.0,4400000000.0,23261000000.0,299000000.0,9907000000.0,791000000.0,3820000000.0,19081000000.0,6563000000.0,1193000000.0,1144000000.0,1250000000.0,0.0,14187000000.0,902000000.0,10953000000.0,1250000000.0,9703000000.0,10953000000.0,3766000000.0,1913000000.0,22101000000.0,,10171000000.0,2000000.0,2466000000.0,NVDA
2022-01-30,USD,44187000000,28829000000.0,1990000000.0,21208000000.0,2605000000.0,4650000000.0,15624000000.0,2778000000.0,1903000000.0,6688000000.0,2339000000.0,4349000000.0,40397000000.0,266000000.0,19218000000.0,366000000.0,3841000000.0,17575000000.0,4335000000.0,1783000000.0,1004000000.0,0.0,0.0,14667000000.0,741000000.0,10946000000.0,0.0,10946000000.0,10946000000.0,2108000000.0,1553000000.0,26612000000.0,0.0,16235000000.0,3000000.0,2506000000.0,NVDA
2021-01-31,USD,28791000000,16055000000.0,847000000.0,11561000000.0,1826000000.0,2429000000.0,12880000000.0,2149000000.0,1408000000.0,6927000000.0,2737000000.0,4190000000.0,22209000000.0,144000000.0,10714000000.0,97000000.0,2144000000.0,11898000000.0,3925000000.0,1149000000.0,902000000.0,999000000.0,0.0,9246000000.0,634000000.0,6963000000.0,999000000.0,5964000000.0,6963000000.0,1437000000.0,1375000000.0,16893000000.0,10756000000.0,18908000000.0,3000000.0,620000000.0,NVDA
2020-01-26,USD,17315000000,13690000000.0,10896000000.0,10897000000.0,979000000.0,1657000000.0,3077000000.0,1674000000.0,1011000000.0,667000000.0,49000000.0,618000000.0,10782000000.0,77000000.0,1000000.0,157000000.0,118000000.0,5111000000.0,1784000000.0,687000000.0,402000000.0,0.0,0.0,1975000000.0,652000000.0,1991000000.0,0.0,1991000000.0,1991000000.0,865000000.0,775000000.0,12204000000.0,9814000000.0,14971000000.0,1000000.0,612000000.0,NVDA
2019-01-27,USD,13292000000,10557000000.0,782000000.0,7422000000.0,1575000000.0,1424000000.0,2735000000.0,1404000000.0,767000000.0,663000000.0,45000000.0,618000000.0,13964000000.0,,6640000000.0,108000000.0,108000000.0,3950000000.0,1329000000.0,511000000.0,138000000.0,,0.0,1233000000.0,,1988000000.0,0.0,,1988000000.0,635000000.0,633000000.0,9342000000.0,9263000000.0,12565000000.0,1000000.0,606000000.0,NVDA
2018-01-28,USD,11241000000,9255000000.0,4002000000.0,7108000000.0,796000000.0,1265000000.0,1986000000.0,997000000.0,740000000.0,670000000.0,52000000.0,618000000.0,3106000000.0,,3106000000.0,319000000.0,319000000.0,3770000000.0,1153000000.0,596000000.0,63000000.0,20000000.0,15000000.0,1245000000.0,,1985000000.0,15000000.0,,1985000000.0,489000000.0,632000000.0,7471000000.0,6650000000.0,8787000000.0,1000000.0,606000000.0,NVDA
2017-01-29,USD,9841000000,8536000000.0,1766000000.0,6798000000.0,794000000.0,826000000.0,1305000000.0,521000000.0,670000000.0,722000000.0,104000000.0,618000000.0,5468000000.0,,5032000000.0,62000000.0,62000000.0,4048000000.0,1788000000.0,485000000.0,89000000.0,800000000.0,827000000.0,518000000.0,6000000.0,1983000000.0,796000000.0,,1983000000.0,422000000.0,277000000.0,5762000000.0,5039000000.0,6108000000.0,1000000.0,585000000.0,NVDA
2016-01-31,USD,7370000000,6053000000.0,596000000.0,5037000000.0,418000000.0,505000000.0,1317000000.0,466000000.0,634000000.0,784000000.0,166000000.0,618000000.0,4673000000.0,,4441000000.0,67000000.0,67000000.0,2814000000.0,2351000000.0,296000000.0,366000000.0,1417000000.0,1413000000.0,887000000.0,10000000.0,0.0,1413000000.0,0.0,1413000000.0,320000000.0,453000000.0,4469000000.0,4048000000.0,4350000000.0,1000000.0,539000000.0,NVDA
2015-01-25,USD,7201000000,5713000000.0,497000000.0,4623339000.0,483000000.0,473637000.0,1488071000.0,557000000.0,622000000.0,840000000.0,222000000.0,618000000.0,4421395000.0,,4126685000.0,91000000.0,91000000.0,2783000000.0,896000000.0,293000000.0,400573000.0,3414000.0,342000.0,971548000.0,14086000.0,1384000000.0,0.0,1384000000.0,1384342000.0,167999000.0,489000000.0,4418000000.0,3395000000.0,3949000000.0,1000000.0,544913000.0,NVDA
2014-01-26,USD,7250894000,5624711000.0,1152000000.0,4671810000.0,387765000.0,426357000.0,1626183000.0,582740000.0,700080000.0,939191000.0,296012000.0,643179000.0,7612871000.0,,3520223000.0,104252000.0,104252000.0,2795894000.0,945496000.0,324391000.0,445307000.0,2917000.0,308110000.0,953810000.0,17500000.0,1356375000.0,2917000.0,,1356375000.0,30590000.0,475125000.0,4455000000.0,2537295000.0,3504742000.0,732000.0,567996734.0,NVDA
2013-01-27,USD,6412245000,4775258000.0,733000000.0,3727883000.0,412467000.0,454252000.0,1661218000.0,576144000.0,712638000.0,953362000.0,312332000.0,641030000.0,6302390000.0,10030000.0,2995097000.0,107481000.0,107481000.0,1585245000.0,976223000.0,356428000.0,509757000.0,2408000.0,311030000.0,1162853000.0,18998000.0,0.0,2408000.0,,0.0,35160000.0,589321000.0,4827000000.0,1622709000.0,3246088000.0,720000.0,616756134.0,NVDA
2012-01-29,USD,5552928000,3905358000.0,667876000.0,3129576000.0,340297000.0,336143000.0,1673438000.0,560072000.0,596456000.0,967166000.0,326136000.0,641030000.0,5348348000.0,10382000.0,2461700000.0,120332000.0,120332000.0,1407204000.0,929958000.0,335072000.0,471019000.0,2016000.0,288798000.0,884110000.0,21439000.0,21439000.0,2016000.0,,310237000.0,35439000.0,455807000.0,4145724000.0,1496904000.0,2730418000.0,700000.0,612191412.0,NVDA
2011-01-30,USD,4495246000,3226950000.0,665361000.0,2490563000.0,345525000.0,348770000.0,1238265000.0,568857000.0,625082000.0,658589000.0,288745000.0,369844000.0,1825202000.0,8792000.0,1825202000.0,2490563000.0,40850000.0,1313784000.0,942682000.0,286138000.0,408596000.0,1674000.0,336380000.0,647515000.0,23389000.0,23389000.0,1674000.0,,359769000.0,71300000.0,347713000.0,3181462000.0,1479392000.0,2149328000.0,677000.0,588555701.0,NVDA
2010-01-31,USD,3585918000,2480830000.0,447221000.0,1728227000.0,330674000.0,374963000.0,1062160000.0,571858000.0,516625000.0,490302000.0,120458000.0,369844000.0,,,1281006000.0,1728227000.0,10255000.0,920778000.0,784378000.0,344527000.0,,,390277000.0,136400000.0,24450000.0,24450000.0,,,414727000.0,29950000.0,111950000.0,2665140000.0,1463268000.0,1896182000.0,653000.0,561465851.0,NVDA
2009-01-25,USD,3350727000,2167958000.0,417688000.0,417688000.0,537834000.0,,1182769000.0,625798000.0,,516945000.0,147101000.0,369844000.0,,,837702000.0,56299000.0,,956075000.0,778591000.0,218864000.0,,,,177484000.0,,25634000.0,,,25634000.0,559727000.0,151850000.0,2394652000.0,1463268000.0,1964169000.0,629000.0,538460766.0,NVDA
2023-12-31,USD,38570000000,5585000000.0,3686000000.0,3686000000.0,1215000000.0,71000000.0,23004000000.0,1652000000.0,2930000000.0,20477000000.0,13686000000.0,6791000000.0,10011000000.0,10011000000.0,-5000000.0,117000000.0,845000000.0,42060000000.0,11319000000.0,582000000.0,258000000.0,1121000000.0,0.0,30741000000.0,,26233000000.0,1121000000.0,25112000000.0,26233000000.0,9616000000.0,1621000000.0,-3540000000.0,38802000000.0,31094000000.0,935000000.0,1763461775.0,MO
2022-12-31,USD,36954000000,7220000000.0,4030000000.0,4030000000.0,1180000000.0,48000000.0,20180000000.0,1608000000.0,2819000000.0,17561000000.0,12384000000.0,5177000000.0,9600000000.0,9600000000.0,,138000000.0,965000000.0,40877000000.0,8616000000.0,552000000.0,252000000.0,1556000000.0,0.0,29561000000.0,,26680000000.0,1556000000.0,25124000000.0,26680000000.0,6508000000.0,324000000.0,-3973000000.0,37816000000.0,29792000000.0,935000000.0,1785534122.0,MO
2021-12-31,USD,39523000000,6083000000.0,4544000000.0,4544000000.0,1194000000.0,47000000.0,20009000000.0,1553000000.0,2879000000.0,17483000000.0,12306000000.0,5177000000.0,13481000000.0,13481000000.0,13481000000.0,298000000.0,923000000.0,41129000000.0,8579000000.0,449000000.0,287000000.0,1105000000.0,0.0,32550000000.0,,28044000000.0,1105000000.0,26939000000.0,28044000000.0,7025000000.0,283000000.0,-1606000000.0,36006000000.0,30664000000.0,935000000.0,1823175618.0,MO
2020-12-31,USD,47414000000,7117000000.0,4945000000.0,4945000000.0,1966000000.0,137000000.0,20828000000.0,2012000000.0,3138000000.0,17792000000.0,12615000000.0,5177000000.0,19529000000.0,19529000000.0,19529000000.0,69000000.0,964000000.0,44449000000.0,9063000000.0,380000000.0,301000000.0,1500000000.0,0.0,35386000000.0,,29471000000.0,1500000000.0,27971000000.0,29471000000.0,7183000000.0,381000000.0,2839000000.0,34344000000.0,34679000000.0,935000000.0,1858419165.0,MO
2019-12-31,USD,49271000000,4824000000.0,2117000000.0,2117000000.0,2293000000.0,152000000.0,20909000000.0,1999000000.0,3075000000.0,17864000000.0,12687000000.0,5177000000.0,23581000000.0,23581000000.0,,262000000.0,1003000000.0,42914000000.0,8174000000.0,325000000.0,362000000.0,1000000000.0,0.0,34740000000.0,,28042000000.0,1000000000.0,27042000000.0,28042000000.0,3828000000.0,345000000.0,6222000000.0,34358000000.0,36539000000.0,935000000.0,1857981554.0,MO
2018-12-31,USD,55459000000,4299000000.0,1333000000.0,14133000000.0,2331000000.0,142000000.0,38582000000.0,1938000000.0,3012000000.0,17475000000.0,12279000000.0,5196000000.0,30496000000.0,17696000000.0,12800000000.0,326000000.0,1251000000.0,40631000000.0,21193000000.0,399000000.0,288000000.0,13848000000.0,12704000000.0,14445000000.0,,13042000000.0,1144000000.0,11898000000.0,25746000000.0,3891000000.0,254000000.0,14787000000.0,33524000000.0,43962000000.0,935000000.0,1874057595.0,MO
